price,per,monthly_converted,property_type,postal_code_area,Available,Minimum term,Maximum term,Furnishings,Parking,Garage,Garden/terrace,Balcony/patio,Disabled access,Living room,Broadband included,Couples OK?,Smoking OK?,Pets OK?,Occupation,References?,Gender,Vegetarian,Min age,Max age
650,pcm,,Flat share,M16,Now,0,0,Unfurnished,Yes,,,,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,20,50
650,pcm,,Flat share,M20,Now,12,0,Furnished,Yes,No,Yes,Yes,No,shared,No,No,No,No,Don't mind,Yes,No preference,,20,30
700,pcm,,Flat share,M5,Now,5,5,Furnished,No,No,No,No,No,shared,Yes,No,Yes,No,Professional,No,No preference,,,
399,pcm,,House share,M32,Now,3,12,Furnished,No,,,,,,,No,No,No,Don't mind,No,Female,Yes,20,50
282,pw,1221.06,Flat share,M1,04/06/2023,3,3,Furnished,No,,,,,,,Yes,Yes,No,Don't mind,No,No preference,Yes,,
600,pcm,,House share,M22,Now,12,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,18,
550,pcm,,Flat share,M14,Now,3,36,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,,25,50
525,pcm,,House share,M14,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,18,50
800,pcm,,Flat share,M15,01/06/2023,6,0,Furnished,Yes,Yes,Yes,,Yes,shared,Yes,No,Yes,Yes,Professional,Yes,No preference,,21,33
640,pcm,,House share,M34,Now,4,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,No,No preference,,,
660,pcm,,House share,M13,01/05/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,Yes,No,Professional,Yes,Male,,24,38
560,pcm,,Flat share,M20,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,Female,,25,35
650,pcm,,House share,M19,13/05/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
520,pcm,,House share,M13,01/07/2023,12,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,Female,,18,26
525,pcm,,Flat share,M4,11/05/2023,0,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Professional,No,Female,,24,35
430,pcm,,House share,M32,Now,3,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,20,99
500,pcm,,Flat share,M16,Now,1,0,Furnished,Yes,Yes,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,20,45
500,pcm,,House rent,M19,12/05/2023,6,0,Part Furnished,Yes,No,Yes,No,No,,,,No,No,Professional,Yes,No preference,,,
625,pcm,,House share,M20,01/05/2023,8,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,22,32
650,pcm,,House share,M20,15/05/2023,8,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,22,31
145,pw,627.85,House share,M22,22/04/2023,0,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,18,65
550,pcm,,Flat share,M20,15/05/2023,8,0,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Professional,Yes,Male,,22,30
575,pcm,,House share,M21,15/05/2023,8,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,No,Male,,22,29
625,pcm,,Flat share,M20,Now,8,0,Furnished,No,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,22,29
575,pcm,,Flat share,M20,Now,8,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,21,31
650,pcm,,House share,M20,Now,8,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,Male,,20,30
675,pcm,,Flat share,M5,24/05/2023,12,0,Furnished,No,No,No,No,No,shared,No,No,No,No,Professional,No,Female,,,
800,pcm,,House share,M11,Now,0,12,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,20,40
750,pcm,,Flat share,M16,10/06/2023,6,0,Furnished,Yes,,,Yes,,shared,Yes,No,No,No,Professional,No,No preference,,,
585,pcm,,House share,M21,18/04/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,Female,,24,33
110,pw,476.30,House share,M30,Now,6,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Professional,Yes,No preference,,25,
110,pw,476.30,Flat rent,M15,15/05/2023,3,4,Part Furnished,Yes,Yes,No,No,Yes,,,,No,No,Student,No,No preference,,,
175,pw,757.75,Flat share,M60,08/06/2023,0,3,Furnished,No,,,,,,Yes,No,No,No,Student,No,No preference,,,
585,pcm,,House share,M21,06/05/2023,6,0,Furnished,No,,Yes,,,shared,No,No,No,No,Don't mind,Yes,No preference,,,
468,pcm,,House share,M14,Now,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
650,pcm,,House share,M40,Now,6,0,Furnished,Yes,,Yes,,,shared,No,Yes,No,No,Don't mind,No,Female,,28,
650,pcm,,Flat rent,M28,15/05/2023,6,6,Furnished,Yes,No,Yes,No,No,,,,No,No,Professional,Yes,No preference,,,
500,pcm,,Flat share,M32,Now,0,0,Unfurnished,Yes,No,Yes,No,No,shared,No,No,Yes,No,Don't mind,No,No preference,,22,
500,pcm,,Flat share,M32,Now,6,0,Unfurnished,Yes,No,No,No,No,shared,No,No,No,No,Student,No,No preference,,25,30
650,pcm,,Flat share,M5,19/05/2023,12,0,Furnished,No,,,Yes,,shared,Yes,No,No,Yes,Professional,No,No preference,,24,30
600,pcm,,Flat share,M13,Now,10,0,Furnished,Yes,Yes,No,No,No,shared,Yes,No,No,No,Student,Yes,Female,,18,24
875,pcm,,House share,M7,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,Yes,25,55
350,pcm,,House share,M28,01/05/2023,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,Yes,Female,,20,35
141,pw,610.53,Flat share,M13,08/06/2023,1,3,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
550,pcm,,House share,M11,01/05/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,Yes,No,No,Professional,Yes,Female,,23,35
490,pcm,,Flat share,M5,01/07/2023,2,2,Furnished,Yes,Yes,No,Yes,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,,
300,pcm,,House share,M27,01/05/2023,6,12,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Professional,No,Male,,,35
689,pcm,,House share,M20,Now,6,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,,21,34
700,pcm,,House share,M19,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,20,66
650,pcm,,Flat share,M4,Now,0,0,Furnished,No,,,,,No,Yes,No,No,No,Don't mind,Yes,No preference,Yes,24,60
1050,pcm,,Flat share,M15,12/06/2023,3,3,Furnished,No,,,,,shared,Yes,No,No,No,Student,No,No preference,,,
1350,pcm,,Flat share,M4,Now,0,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,Yes,No,No,Don't mind,No,No preference,,,
650,pcm,,House share,M23,Now,0,3,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,,26,46
350,pcm,,House share,M19,01/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,20,40
455,pcm,,Flat share,M14,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
525,pcm,,Flat share,M14,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,,
115,pw,497.95,Flat share,M14,08/07/2023,6,12,Furnished,Yes,,,,,shared,No,No,No,No,Don't mind,No,No preference,,20,35
595,pcm,,House share,M14,01/05/2023,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,20,46
600,pcm,,House share,M24,24/04/2023,12,0,Furnished,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Professional,Yes,No preference,,18,60
175,pw,757.75,House share,M6,Now,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,,
600,pcm,,House share,M6,Now,6,0,Furnished,No,,,,,shared,Yes,No,No,No,Don't mind,No,Female,,18,40
560,pcm,,House share,M34,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,40
590,pcm,,House share,M21,01/06/2023,3,15,Furnished,No,No,Yes,No,No,shared,No,No,Yes,No,Professional,No,Female,,21,26
650,pcm,,House share,M28,Now,1,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Professional,No,No preference,,18,65
525,pcm,,Shared property,M20,01/06/2023,8,0,Furnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,,21,29
675,pcm,,House share,M20,01/06/2023,8,0,Furnished,Yes,Yes,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,,25,30
675,pcm,,House share,M6,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
595,pcm,,House share,M20,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,34
625,pcm,,House share,M27,Now,6,0,Furnished,No,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
495,pcm,,Flat share,M6,Now,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
625,pcm,,House share,M30,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
475,pcm,,House share,M6,Now,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
575,pcm,,Flat share,M6,01/05/2023,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,42
650,pcm,,House share,M14,21/07/2023,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
125,pw,541.25,Flat share,M45,30/04/2023,4,36,Furnished,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Don't mind,No,No preference,Yes,18,65
140,pw,606.20,House share,M14,01/07/2023,12,0,Furnished,Yes,,,,,shared,Yes,No,Yes,No,Student,Yes,No preference,,18,40
635,pcm,,House share,M20,01/07/2023,12,12,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Student,Yes,No preference,,18,25
560,pcm,,House share,M20,Now,6,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,21,35
530,pcm,,House share,M20,05/05/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,35
550,pcm,,House share,M32,01/05/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,45
150,pw,649.50,House share,M22,Now,0,0,Furnished,Yes,No,No,Yes,No,No,Yes,No,No,No,Professional,No,Male,,18,65
575,pcm,,House share,M20,19/04/2023,3,4,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,Yes,23,40
695,pcm,,House share,M32,Now,6,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,45
475,pcm,,House share,M14,05/08/2023,10,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Student,Yes,No preference,,18,65
550,pcm,,House share,M24,Now,0,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,,
785,pcm,,House share,M16,Now,0,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,40,
550,pcm,,House share,M25,Now,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,No,Female,,24,35
600,pcm,,House share,M20,Now,6,24,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,Yes,Don't mind,Yes,No preference,Yes,21,60
600,pcm,,Flat rent,M18,Now,6,12,Furnished,Yes,No,Yes,Yes,No,,,,No,No,Professional,No,No preference,,,
550,pcm,,House share,M18,Now,3,12,Furnished,Yes,Yes,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,18,65
525,pcm,,Flat share,M15,07/05/2023,6,0,Furnished,No,No,No,Yes,No,shared,No,No,Yes,No,Don't mind,No,No preference,,20,
120,pw,519.60,House share,M16,Now,0,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,19,
900,pcm,,Flat share,M1,22/06/2023,6,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,,25,40
500,pcm,,Flat share,M15,30/04/2023,7,0,Furnished,Yes,,,Yes,,shared,Yes,No,Yes,No,Don't mind,No,Male,,24,34
450,pcm,,Flat share,M3,01/07/2023,0,0,Furnished,No,Yes,No,No,No,shared,No,No,Yes,No,Don't mind,No,Female,,24,28
450,pcm,,Flat rent,M3,Now,0,0,Furnished,No,Yes,,Yes,Yes,,,,Yes,Yes,Don't mind,No,No preference,,,
553,pcm,,House share,M13,01/07/2023,12,0,Furnished,No,,Yes,,,shared,Yes,Yes,No,No,Student,No,No preference,,18,25
675,pcm,,House share,M16,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,Yes,No preference,Yes,30,50
525,pcm,,House share,M19,20/04/2023,3,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,26,
625,pcm,,Flat share,M4,Now,6,0,Furnished,No,,,,,shared,Yes,No,No,No,Professional,No,No preference,,28,40
127,pw,549.91,House share,M14,01/07/2023,0,10,Furnished,Yes,No,Yes,No,No,shared,No,No,Yes,No,Don't mind,No,No preference,,,30
127,pw,549.91,Flat rent,M15,Now,0,4,Furnished,No,,,,,,,,Yes,No,Don't mind,No,No preference,,,
550,pcm,,House share,M16,15/06/2023,0,6,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
500,pcm,,Flat share,M22,20/05/2023,1,2,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,Female,,21,30
650,pcm,,House share,M15,01/09/2023,0,12,Furnished,Yes,No,No,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,18,28
500,pcm,,House share,M14,30/04/2023,0,0,Furnished,No,,,,,No,No,No,No,No,Don't mind,No,No preference,,20,40
154,pw,666.82,Flat share,M6,27/05/2023,0,3,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Student,No,No preference,,,
154,pw,666.82,Flat rent,M4,27/05/2023,6,6,Part Furnished,No,No,No,No,No,,,,No,Yes,Professional,Yes,No preference,,,
750,pcm,,Flat share,M5,Now,2,0,Furnished,Yes,No,Yes,No,Yes,shared,Yes,No,Yes,No,Professional,Yes,No preference,,22,60
165,pw,714.45,Flat share,M15,18/06/2023,1,3,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
400,pcm,,House share,M5,29/07/2023,6,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,No,No,Don't mind,No,No preference,,25,45
525,pcm,,House share,M14,09/05/2023,5,0,Furnished,Yes,,,Yes,,shared,Yes,No,No,No,Don't mind,No,No preference,,,25
330,pcm,,House share,M40,Now,6,0,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Don't mind,Yes,Female,,20,35
650,pcm,,House share,M29,01/05/2023,6,0,Furnished,Yes,,Yes,,,,Yes,No,No,No,Don't mind,No,No preference,,,
540,pcm,,Flat share,M1,12/06/2023,2,3,Furnished,No,No,No,No,No,No,Yes,No,Yes,No,Student,No,No preference,,,
200,pcm,,House share,M7,Now,6,12,Furnished,Yes,,Yes,,,shared,No,No,No,No,Don't mind,Yes,No preference,,20,34
450,pcm,,House share,M6,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,25,35
185,pw,801.05,Flat share,M4,07/05/2023,2,0,Furnished,No,No,No,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,25,60
900,pcm,,House share,M7,Now,3,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,Yes,Yes,No,Don't mind,No,No preference,,,
700,pcm,,Flat share,M15,Now,6,0,Furnished,Yes,,Yes,,Yes,shared,Yes,No,Yes,No,Don't mind,Yes,No preference,,19,60
150,pw,649.50,Flat share,M22,Now,0,0,Furnished,Yes,,,,,shared,Yes,No,No,No,Professional,Yes,No preference,,23,55
500,pcm,,Flat share,M7,19/04/2023,2,4,Furnished,No,No,No,Yes,No,shared,No,Yes,Yes,No,Don't mind,No,No preference,,19,
450,pcm,,House share,M20,Now,7,7,Furnished,Yes,No,Yes,No,No,shared,No,No,No,No,Professional,Yes,Female,,21,27
750,pcm,,Flat share,M6,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,20,65
650,pcm,,House share,M21,Now,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Don't mind,No,No preference,,,
600,pcm,,House share,M33,Now,3,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,Female,Yes,18,45
600,pcm,,Flat rent,M1,Now,3,4,Furnished,No,No,No,No,Yes,,,,No,No,Student,No,No preference,,,
450,pcm,,House share,M27,17/04/2023,6,0,Furnished,Yes,No,No,Yes,No,shared,No,No,No,No,Professional,Yes,Female,,25,40
550,pcm,,House share,M5,30/06/2023,4,12,Furnished,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,Yes,No preference,,20,45
600,pcm,,House share,M13,20/04/2023,6,0,Furnished,No,No,Yes,No,No,shared,No,No,Yes,No,Professional,Yes,No preference,,18,99
150,pcm,,House share,M14,08/07/2023,12,12,Furnished,No,,Yes,,,shared,Yes,No,Yes,No,Student,No,Male,,20,24
430,pcm,,House share,M21,22/04/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,20,31
500,pcm,,House share,M8,Now,1,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,No,No preference,,28,
550,pcm,,Flat share,M26,Now,6,0,Furnished,No,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,18,
495,pcm,,House share,M35,01/05/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,20,35
800,pcm,,House share,M20,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,Yes,22,35
525,pcm,,House share,M20,01/05/2023,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,Female,,26,34
550,pcm,,Flat share,M3,Now,12,0,Furnished,No,,,Yes,,shared,,No,Yes,No,Professional,Yes,No preference,,25,30
115,pw,497.95,House share,M40,21/04/2023,0,0,Furnished,Yes,No,Yes,No,Yes,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,,,
165,pw,714.45,Flat share,M4,02/05/2023,0,0,Furnished,No,No,No,Yes,Yes,shared,Yes,Yes,No,No,Student,Yes,No preference,,,
115,pw,497.95,House share,M35,Now,0,0,Furnished,Yes,No,Yes,No,Yes,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,,,
605,pcm,,Flat share,M5,20/06/2023,0,0,Furnished,No,No,Yes,Yes,No,shared,No,No,Yes,Yes,Professional,No,No preference,,24,30
650,pcm,,Flat share,M30,01/05/2023,12,0,Furnished,Yes,,Yes,,,No,Yes,No,No,No,Don't mind,Yes,No preference,,23,65
120,pw,519.60,House share,M14,01/07/2023,10,12,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,50
115,pw,497.95,House share,M14,01/07/2023,10,12,Furnished,Yes,,Yes,,,shared,Yes,Yes,No,No,Don't mind,Yes,No preference,,20,50
625,pcm,,House share,M30,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,18,45
520,pcm,,Flat share,M30,09/05/2023,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,50
525,pcm,,House share,M24,30/04/2023,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,21,50
500,pcm,,Shared property,M30,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,22,40
520,pcm,,House share,M44,Now,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,Yes,No,Professional,Yes,No preference,,19,40
550,pcm,,House share,M30,Now,6,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,21,41
550,pcm,,Shared property,M26,Now,6,12,Furnished,Yes,Yes,Yes,No,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
620,pcm,,Flat share,M16,01/05/2023,1,2,Furnished,Yes,,,Yes,,shared,Yes,No,Yes,No,Don't mind,No,No preference,Yes,,
675,pcm,,House share,M6,01/05/2023,3,0,Furnished,No,No,Yes,Yes,No,shared,Yes,No,No,No,Don't mind,Yes,No preference,,22,39
1150,pcm,,Flat share,M4,Now,0,3,Furnished,No,No,Yes,Yes,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,26,60
580,pcm,,Shared property,M43,Now,6,0,Furnished,No,No,No,No,No,No,Yes,No,No,No,Professional,Yes,No preference,,21,
500,pcm,,House share,M13,01/07/2023,12,0,Furnished,Yes,,Yes,,,shared,No,No,No,No,Don't mind,No,No preference,,20,30
450,pcm,,House share,M28,20/04/2023,6,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,18,
530,pcm,,House share,M6,Now,6,0,Furnished,Yes,No,Yes,Yes,No,shared,Yes,No,No,No,Professional,Yes,No preference,,22,48
115,pw,497.95,Flat share,M15,Now,0,0,Furnished,No,No,No,Yes,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
650,pcm,,House share,M15,Now,3,24,Furnished,Yes,,Yes,,,No,Yes,No,Yes,No,Don't mind,No,No preference,Yes,18,50
180,pw,779.40,House share,M9,Now,1,0,Furnished,Yes,,Yes,,,No,Yes,Yes,Yes,No,Professional,Yes,No preference,,25,65
200,pw,866.00,Flat share,M13,01/05/2023,0,4,Furnished,No,No,No,No,No,shared,Yes,Yes,No,No,Don't mind,No,No preference,,,
180,pw,779.40,House share,M6,Now,0,0,Furnished,Yes,Yes,Yes,,,shared,Yes,No,No,No,Don't mind,No,Female,Yes,25,40
900,pcm,,Flat share,M30,Now,0,0,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Professional,Yes,No preference,,32,64
758,pcm,,Flat share,M6,31/08/2023,0,0,Furnished,No,No,No,No,No,shared,Yes,No,No,Yes,Student,Yes,No preference,,,
675,pcm,,House share,M33,Now,6,0,Furnished,Yes,,Yes,,,shared,Yes,No,Yes,No,Professional,No,Female,,26,41
675,pcm,,House share,M21,Now,3,0,Furnished,No,,Yes,,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,,
480,pcm,,House share,M14,Now,9,0,Furnished,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Don't mind,No,No preference,,23,36
756,pcm,,Flat share,M1,06/05/2023,0,0,Furnished,Yes,,Yes,,,shared,No,No,Yes,No,Don't mind,Yes,No preference,,,
300,pcm,,Flat share,M15,Now,3,4,Furnished,No,No,No,Yes,Yes,shared,Yes,No,Yes,No,Don't mind,No,Female,,21,
300,pcm,,House rent,M20,01/06/2023,1,3,Furnished,Yes,No,Yes,No,No,,,,Yes,Yes,Don't mind,Yes,No preference,,,
600,pcm,,House share,M45,01/07/2023,1,11,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Don't mind,No,No preference,,20,40
550,pcm,,Flat share,M15,01/06/2023,12,0,Unfurnished,No,No,No,Yes,No,shared,No,No,Yes,No,Don't mind,Yes,No preference,,25,32
350,pcm,,Flat share,M19,06/05/2023,0,2,Furnished,No,,,Yes,,shared,,Yes,Yes,No,Don't mind,No,No preference,,,
120,pw,519.60,House share,M28,Now,1,3,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,No preference,,,
700,pcm,,Flat share,M15,23/04/2023,1,6,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Professional,No,Female,,23,31
100,pw,433.00,House share,M19,20/07/2023,0,0,Furnished,Yes,No,Yes,No,No,shared,Yes,No,No,Yes,Don't mind,No,Female,,21,
450,pcm,,Flat share,M5,18/04/2023,1,0,Furnished,Yes,,Yes,,,No,Yes,No,No,No,Professional,Yes,Female,,18,45
110,pw,476.30,House share,M30,Now,0,0,Furnished,Yes,Yes,Yes,No,Yes,shared,Yes,Yes,No,No,Don't mind,No,No preference,,,
785,pcm,,Flat share,M4,30/04/2023,12,0,Furnished,No,,,Yes,,shared,Yes,No,No,No,Don't mind,Yes,No preference,,21,40
500,pcm,,Flat share,M21,Now,3,0,Furnished,No,,,,,shared,Yes,No,No,No,Professional,Yes,Female,,27,35
650,pcm,,House share,M8,10/05/2023,3,0,Furnished,No,,,,,,Yes,No,No,No,Don't mind,No,Female,,18,26
650,pcm,,Flat rent,M4,01/05/2023,12,0,Part Furnished,No,No,No,No,Yes,,,,No,Yes,Professional,No,No preference,,,
790,pcm,,Flat share,M50,Now,0,0,Furnished,No,,,Yes,Yes,shared,Yes,No,No,No,Don't mind,Yes,No preference,,18,35
600,pcm,,Flat share,M4,Now,1,4,Furnished,No,No,No,No,No,No,Yes,No,No,No,Don't mind,No,Male,,18,40
650,pcm,,Flat share,M28,17/04/2023,0,3,Furnished,Yes,No,No,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,,
500,pcm,,Flat share,M3,03/07/2023,0,0,Furnished,Yes,,Yes,Yes,,shared,Yes,No,No,No,Professional,Yes,No preference,,25,65
563,pcm,,Flat share,M3,22/05/2023,0,0,Furnished,No,,,Yes,,shared,,No,No,No,Professional,No,No preference,,,
575,pcm,,Flat share,M3,15/05/2023,3,0,Furnished,No,No,Yes,No,No,shared,,No,No,No,Professional,Yes,No preference,,25,40
400,pcm,,Flat share,M14,01/06/2023,2,2,Unfurnished,No,No,Yes,No,No,shared,No,No,Yes,No,Don't mind,No,No preference,,,
650,pcm,,Flat share,M6,22/04/2023,0,0,Furnished,Yes,,Yes,,,shared,Yes,No,No,No,Professional,No,No preference,,25,40
595,pcm,,House share,M14,12/05/2023,0,0,Furnished,No,No,Yes,No,No,shared,Yes,No,No,No,Don't mind,No,No preference,,,
700,pcm,,House share,M27,Now,2,0,Furnished,Yes,Yes,Yes,No,No,shared,Yes,No,Yes,Yes,Don't mind,No,No preference,,22,35
500,pcm,,Flat share,M30,Now,0,0,Furnished,Yes,No,No,Yes,No,shared,Yes,No,No,No,Don't mind,No,Female,,,
500,pcm,,Flat rent,M4,Now,1,3,Furnished,Yes,Yes,No,No,No,,,,No,No,Professional,Yes,No preference,,,
500,pcm,,House rent,M5,Now,12,0,Unfurnished,Yes,No,Yes,No,Yes,,,,Yes,Yes,Don't mind,Yes,No preference,,,
